Volatility 3 Framework 2.26.2

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 224 in Pid 4 (Offset 221053440401472)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 228 in Pid 4 (Offset 221053442892608)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 208 in Pid 4 (Offset 221053443137664)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 208 in Pid 4 (Offset 221053443137664)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 216 in Pid 4 (Offset 221053440340096)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 220 in Pid 4 (Offset 221053440168192)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 224 in Pid 4 (Offset 221053440401472)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 228 in Pid 4 (Offset 221053442892608)	2024-07-04 10:44:44.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 220 in Pid 4 (Offset 221053440168192)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 216 in Pid 4 (Offset 221053440340096)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 224 in Pid 4 (Offset 221053440401472)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 228 in Pid 4 (Offset 221053442892608)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 208 in Pid 4 (Offset 221053443137664)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 208 in Pid 4 (Offset 221053443137664)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 216 in Pid 4 (Offset 221053440340096)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 220 in Pid 4 (Offset 221053440168192)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 224 in Pid 4 (Offset 221053440401472)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 228 in Pid 4 (Offset 221053442892608)	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: ACPI#FixedButton#2&daba3ff&0#{4afa3d53-74a7-11d0-be5e-00a0c9062857} -> \Device\0000001c	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: PciControl -> \Device\PciControl	2024-07-04 10:44:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 232 in Pid 4 (Offset 221053433892928)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
Threads	Thread: Tid 232 in Pid 4 (Offset 221053433892928)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 236 in Pid 4 (Offset 221053443281024)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 240 in Pid 4 (Offset 221053443285056)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 236 in Pid 4 (Offset 221053443281024)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 240 in Pid 4 (Offset 221053443285056)	2024-07-04 10:44:45.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 232 in Pid 4 (Offset 221053433892928)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 236 in Pid 4 (Offset 221053443281024)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 240 in Pid 4 (Offset 221053443285056)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 232 in Pid 4 (Offset 221053433892928)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 236 in Pid 4 (Offset 221053443281024)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 240 in Pid 4 (Offset 221053443285056)	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: PartmgrControl -> \Device\PartmgrControl	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: ROOT#vdrvroot#0000#{2e34d650-5819-42ca-84ae-d30803bae505} -> \Device\00000005	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: VDRVROOT -> \Device\00000005	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Spaceport -> \Device\Spaceport	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: ROOT#spaceport#0000#{ef66a56f-88d1-4cd8-98c4-49faf57ad8af} -> \Device\00000006	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: vmci -> \Device\vmci	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: MountPointManager -> \Device\MountPointManager	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: VolMgrControl -> \Device\VolMgrControl	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: ROOT#volmgr#0000#{53f5630e-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\00000001	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: VMCIDev -> \Device\VMCIGuestDev	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: ROOT#spaceport#0000#{53f5630e-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\00000006	2024-07-04 10:44:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 280 in Pid 4 (Offset 221053438456448)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
Threads	Thread: Tid 280 in Pid 4 (Offset 221053438456448)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:26.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 264 in Pid 4 (Offset 221053478085888)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 260 in Pid 4 (Offset 221053478094080)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 276 in Pid 4 (Offset 221053478323584)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 244 in Pid 4 (Offset 221053482111104)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 256 in Pid 4 (Offset 221053482165504)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 248 in Pid 4 (Offset 221053482209344)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 252 in Pid 4 (Offset 221053482213440)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 244 in Pid 4 (Offset 221053482111104)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 248 in Pid 4 (Offset 221053482209344)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 252 in Pid 4 (Offset 221053482213440)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 256 in Pid 4 (Offset 221053482165504)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 260 in Pid 4 (Offset 221053478094080)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 264 in Pid 4 (Offset 221053478085888)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 276 in Pid 4 (Offset 221053478323584)	2024-07-04 10:44:47.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 280 in Pid 4 (Offset 221053438456448)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 264 in Pid 4 (Offset 221053478085888)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 260 in Pid 4 (Offset 221053478094080)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 276 in Pid 4 (Offset 221053478323584)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 244 in Pid 4 (Offset 221053482111104)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 256 in Pid 4 (Offset 221053482165504)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 248 in Pid 4 (Offset 221053482209344)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 252 in Pid 4 (Offset 221053482213440)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 244 in Pid 4 (Offset 221053482111104)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 248 in Pid 4 (Offset 221053482209344)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 252 in Pid 4 (Offset 221053482213440)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 256 in Pid 4 (Offset 221053482165504)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 260 in Pid 4 (Offset 221053478094080)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 264 in Pid 4 (Offset 221053478085888)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 276 in Pid 4 (Offset 221053478323584)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 280 in Pid 4 (Offset 221053438456448)	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: CimfsControl -> \Device\cimfs\control	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: PCI#VEN_15AD&DEV_07F0&SUBSYS_07F015AD&REV_00#4&3b50545d&0&00B8#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f} -> \Device\NTPNP_PCI0042	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: IPSECDOSPDevice -> \Device\IPSECDOSP	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Partition0 -> \Device\Harddisk0\DR0	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Disk{7b6f1752-bd95-6e22-e3a5-6ee8419ecad7} -> \Device\Harddisk0\DR0	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: UNC -> \Device\Mup	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: multi(0)disk(0)rdisk(0) -> \Device\Harddisk0\Partition0	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: BitLocker -> \Device\BitLocker	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: SCSI#Disk&Ven_NVMe&Prod_VMware_Virtual_N#5&25a13950&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\0000006b	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: multi(0)disk(0)rdisk(0)partition(1) -> \Device\Harddisk0\Partition1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: multi(0)disk(0)rdisk(0)partition(4) -> \Device\Harddisk0\Partition4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: multi(0)disk(0)rdisk(0)partition(2) -> \Device\Harddisk0\Partition2	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: PhysicalDrive0 -> \Device\Harddisk0\DR0	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: multi(0)disk(0)rdisk(0)partition(3) -> \Device\Harddisk0\Partition3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: HarddiskVolume1 -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: SystemPartition -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Harddisk0Partition2 -> \Device\HarddiskVolume2	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: HarddiskVolume3 -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Partition3 -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: STORAGE#Volume#{eb840ce0-3a4c-11ef-b9c1-806e6f6e6963}#0000000EDEC00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\HarddiskVolume4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: HarddiskVolume4 -> \Device\HarddiskVolume4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Harddisk0Partition4 -> \Device\HarddiskVolume4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Partition4 -> \Device\HarddiskVolume4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: STORAGE#Volume#{eb840ce0-3a4c-11ef-b9c1-806e6f6e6963}#0000000007500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: STORAGE#Volume#{eb840ce0-3a4c-11ef-b9c1-806e6f6e6963}#0000000006500000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062} -> \Device\HarddiskVolume2	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Harddisk0Partition1 -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: SystemPartition -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: HarddiskVolume2 -> \Device\HarddiskVolume2	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: STORAGE#Volume#{eb840ce0-3a4c-11ef-b9c1-806e6f6e6963}#0000000000100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: C: -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Harddisk0Partition3 -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Partition2 -> \Device\HarddiskVolume2	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Partition1 -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: BootPartition -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Volume{a76705c4-882b-4112-9f4b-63e7e08caa1e} -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Volume{39ba2499-8cfd-4d6d-ac20-6869ab2f20f2} -> \Device\HarddiskVolume1	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: BootPartition -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Volume{57685382-b1e1-433f-bbcd-664e20e521d4} -> \Device\HarddiskVolume4	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Ip6 -> \Device\Tdx	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Ip -> \Device\Tdx	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: DriverData -> \SystemRoot\System32\Drivers\DriverData	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: BootDevice -> \Device\HarddiskVolume3	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Tcp -> \Device\Tcp	2024-07-04 10:44:47.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 288 in Pid 4 (Offset 221053478563904)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 292 in Pid 4 (Offset 221053478760512)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 296 in Pid 4 (Offset 221053478773696)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 304 in Pid 300 (Offset 221053478801472)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 312 in Pid 300 (Offset 221053478998144)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 316 in Pid 4 (Offset 221053479020032)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 320 in Pid 4 (Offset 221053479137408)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 284 in Pid 4 (Offset 221053483708480)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 388 in Pid 4 (Offset 221053484426624)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 364 in Pid 92 (Offset 221053484458112)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 368 in Pid 92 (Offset 221053484462208)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 372 in Pid 92 (Offset 221053484466304)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 284 in Pid 4 (Offset 221053483708480)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 288 in Pid 4 (Offset 221053478563904)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 292 in Pid 4 (Offset 221053478760512)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 296 in Pid 4 (Offset 221053478773696)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 316 in Pid 4 (Offset 221053479020032)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 320 in Pid 4 (Offset 221053479137408)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 388 in Pid 4 (Offset 221053484426624)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 364 in Pid 92 (Offset 221053484458112)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 368 in Pid 92 (Offset 221053484462208)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 372 in Pid 92 (Offset 221053484466304)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 304 in Pid 300 (Offset 221053478801472)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
Threads	Thread: Tid 312 in Pid 300 (Offset 221053478998144)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:30.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 392 in Pid 4 (Offset 221053487399040)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:31.000000 UTC	N/A	N/A
Threads	Thread: Tid 392 in Pid 4 (Offset 221053487399040)	2024-07-04 10:44:48.000000 UTC	1600-10-23 01:37:31.000000 UTC	N/A	N/A
PsList	Process: 4 System (221053431689280)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsList	Process: 4 System (221053431689280)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsList	Process: 300 smss.exe (221053478797376)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsList	Process: 300 smss.exe (221053478797376)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsScan	Process: 4 System (221053431689280)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsScan	Process: 4 System (221053431689280)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsScan	Process: 300 smss.exe (221053478797376)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
PsScan	Process: 300 smss.exe (221053478797376)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 288 in Pid 4 (Offset 221053478563904)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 292 in Pid 4 (Offset 221053478760512)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 296 in Pid 4 (Offset 221053478773696)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 304 in Pid 300 (Offset 221053478801472)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 312 in Pid 300 (Offset 221053478998144)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 316 in Pid 4 (Offset 221053479020032)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 320 in Pid 4 (Offset 221053479137408)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 284 in Pid 4 (Offset 221053483708480)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 388 in Pid 4 (Offset 221053484426624)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 364 in Pid 92 (Offset 221053484458112)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 368 in Pid 92 (Offset 221053484462208)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 372 in Pid 92 (Offset 221053484466304)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 392 in Pid 4 (Offset 221053487399040)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 284 in Pid 4 (Offset 221053483708480)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 288 in Pid 4 (Offset 221053478563904)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 292 in Pid 4 (Offset 221053478760512)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 296 in Pid 4 (Offset 221053478773696)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 316 in Pid 4 (Offset 221053479020032)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 320 in Pid 4 (Offset 221053479137408)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 388 in Pid 4 (Offset 221053484426624)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 392 in Pid 4 (Offset 221053487399040)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 364 in Pid 92 (Offset 221053484458112)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 368 in Pid 92 (Offset 221053484462208)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 372 in Pid 92 (Offset 221053484466304)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 304 in Pid 300 (Offset 221053478801472)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 312 in Pid 300 (Offset 221053478998144)	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{86841137-ed8e-4d97-9975-f2ed56b4430e} -> \Device\0000006e	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: vwififlt -> \Device\vwififlt	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Csc -> \Device\Mup\;Csc	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: fsWrap -> \Device\FsWrap	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: gpuenergydrv -> \Device\gpuenergydrv	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Dfs -> \Device\DfsClient	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
SymlinkScan	Symlink: Nsi -> \Device\Nsi	2024-07-04 10:44:48.000000 UTC	N/A	N/A	N/A
