Volatility 3 Framework 2.26.2

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0xa00e851b2e70	0x454	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b2a30	0x460	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\DEFAULTVOLUMELEVELS
4	System	0xa00e851b24e0	0x470	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b25f0	0x47c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b2810	0x488	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e82cfc4d0	0x490	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\DEFAULTVOLUMELEVELS
4	System	0xa00e82cfc5e0	0x494	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e82af0810	0x498	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\DEFAULTVOLUMELEVELS
4	System	0xa00e851b2700	0x49c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b2d60	0x4a0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b2920	0x4a4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b2c50	0x4a8	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\DEFAULTVOLUMELEVELS
4	System	0xa00e851b2b40	0x4ac	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\MIXERSETTINGS
4	System	0xa00e851b45d0	0x4b0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96C-E325-11CE-BFC1-08002BE10318}\0000\DEFAULTVOLUMELEVELS
4	System	0xc90c06656ed0	0x4b4	File	0x20003	\Device\HarddiskVolume3\Windows\System32\config\SOFTWARE
4	System	0xc90c06656570	0x4b8	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SOFTWARE.LOG2
4	System	0xa00e8524a200	0x4bc	Section	0x17	-
4	System	0xa00e82ad7a40	0x4c0	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{86841137-ed8e-4d97-9975-f2ed56b4430e}
4	System	0xa00e851a1c10	0x4c4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{a17579f0-4fec-4936-9364-249460863be5}
4	System	0xa00e851a21b0	0x4c8	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xa00e851a2480	0x4cc	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}
4	System	0xa00e851a21b0	0x4d0	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xa00e851a2480	0x4d4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}
4	System	0xa00e851a21b0	0x4d8	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xa00e851a1f70	0x4dc	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}
4	System	0xa00e851a19d0	0x4e0	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}
4	System	0xa00e851a21b0	0x4e4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xa00e851a25a0	0x4e8	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{65e8773d-8f56-11d0-a3b9-00a0c9223196}
4	System	0xa00e851a19d0	0x4ec	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}
4	System	0xa00e82ffddc0	0x4f0	SymbolicLink	0xf0001	PCI#VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00#000C29FFFF158DC700#{cac88484-7515-4c03-82e6-71a87abac361}
4	System	0xa00e851a1af0	0x4f4	SymbolicLink	0xf0001	PCI#VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00#000C29FFFF158DC700#{ad498944-762f-11d0-8dcb-00c04fc3358c}
4	System	0xc90c06690560	0x4f8	File	0x100001	\Device\KsecDD
4	System	0xa00e8519cce0	0x4fc	SymbolicLink	0xf0001	USB#ROOT_HUB30#5&11106705&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8}
4	System	0xc90c067d44e0	0x500	Event	0x2	EFSInitEvent
4	System	0xc90c06690c90	0x504	File	0x100001	\Device\KsecDD
4	System	0xc90c067d44e0	0x508	Event	0x2	EFSInitEvent
4	System	0xa00e8519e480	0x50c	SymbolicLink	0xf0001	USB#VID_0E0F&PID_0003#6&39d724fe&0&5#{a5dcbf10-6530-11d2-901f-00c04fb951ed}
4	System	0xc90c069fbb60	0x510	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\DEFAULT.LOG1
4	System	0xc90c06596690	0x514	Timer	0x1f0003	-
4	System	0xc90c07176080	0x518	Process	0x102a	csrss.exe Pid 512
4	System	0xc90c07176080	0x51c	Process	0x102a	csrss.exe Pid 512
4	System	0xc90c067c1bb0	0x520	File	0x140003	\Device\HarddiskVolume3\pagefile.sys
4	System	0xa00e851af400	0x524	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APPMODELUNLOCK
4	System	0xc90c071e98e0	0x528	Event	0x1f0003	-
4	System	0xc90c070cc2f0	0x52c	WaitCompletionPacket	0x1	-
4	System	0xa00e851af950	0x530	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
4	System	0xc90c067f5910	0x534	Session	0x1	Session0
4	System	0xc90c07164080	0x538	Process	0x102a	wininit.exe Pid 492
4	System	0xa00e851af730	0x53c	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS
4	System	0xa00e85802c00	0x540	Directory	0xf000f	00000000-000003e4
4	System	0xa00e851b0d80	0x544	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS\DATA
4	System	0xa00e852ee810	0x548	Section	0xf001f	Win32kCrossSessionGlobals
4	System	0xa00e8519e240	0x54c	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_00#8&217ccb29&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}
4	System	0xa00e8519ea20	0x554	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_01#8&34ace767&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}
4	System	0xa00e851a2c60	0x558	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_01#8&34ace767&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}
4	System	0xc90c069faee0	0x55c	File	0x150003	\Device\HarddiskVolume3\DumpStack.log.tmp
4	System	0xc90c0651f080	0x560	Thread	0x1fffff	Tid 412 Pid 4
4	System	0xc90c069fc1a0	0x564	File	0x140003	\Device\HarddiskVolume3\swapfile.sys
4	System	0xc90c07176080	0x568	Process	0x1fffff	csrss.exe Pid 512
4	System	0xc90c071e0d00	0x56c	IoCompletion	0x1f0003	-
4	System	0xc90c071eabe0	0x570	Event	0x1f0003	-
4	System	0xc90c069a27f0	0x574	File	0x12019f	\Device\Tcp
4	System	0xc90c069fbcf0	0x578	File	0x120089	\Device\HarddiskVolume3\Windows\System32\en-US\win32kbase.sys.mui
4	System	0xc90c06595ac0	0x57c	Timer	0x2	-
4	System	0xc90c071ea6e0	0x580	Event	0x1f0003	-
4	System	0xc90c071e1340	0x584	IoCompletion	0x1f0003	-
4	System	0xc90c070cc630	0x588	WaitCompletionPacket	0x1	-
4	System	0xc90c071eaf60	0x58c	Event	0x1f0003	-
4	System	0xc90c070af140	0x590	Process	0x102a	csrss.exe Pid 416
4	System	0xc90c070af140	0x594	Process	0x102a	csrss.exe Pid 416
4	System	0xc90c060d7760	0x598	Event	0x1f0003	-
4	System	0xc90c069fc650	0x59c	File	0x20003	\Device\HarddiskVolume3\Windows\System32\config\DEFAULT
4	System	0xa00e851e9190	0x5a0	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{866519b5-3f07-4c97-b7df-24c5d8a8ccb8}
4	System	0xa00e851b6390	0x5a4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}\0000
4	System	0xa00e851e94f0	0x5a8	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{e6f07b5f-ee97-4a90-b076-33f57bf4eaa7}
4	System	0xc90c07c35400	0x5ac	File	0x3	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
4	System	0xa00e85243700	0x5b0	SymbolicLink	0xf0001	ROOT#BasicRender#0000#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0xc90c070ded90	0x5b4	ALPC Port	0x1f0001	-
4	System	0xa00e8533b1a0	0x5b8	Directory	0x4	WindowStations
4	System	0xc90c067f62b0	0x5bc	Session	0x1	Session1
4	System	0xc90c07a22080	0x5c0	Process	0x102a	winlogon.exe Pid 588
4	System	0xc90c03c10250	0x5c4	Event	0x1f0003	UniqueInteractiveSessionIdEvent
4	System	0xc90c071e8e60	0x5c8	Event	0x1f0003	-
4	System	0xc90c071e88e0	0x5cc	Event	0x1f0003	-
4	System	0xc90c06595c70	0x5d0	Timer	0x1f0003	-
4	System	0xc90c071eac60	0x5d4	Event	0x1f0003	-
4	System	0xc90c071eace0	0x5d8	Event	0x1f0003	-
4	System	0xc90c071eb060	0x5dc	Event	0x1f0003	-
4	System	0xc90c06596690	0x5e0	Timer	0x2	-
4	System	0xc90c071eaae0	0x5e4	Event	0x1f0003	-
4	System	0xc90c071eaf60	0x5e8	Event	0x1f0003	-
4	System	0xc90c06595e20	0x5ec	Timer	0x1f0003	-
4	System	0xc90c06595910	0x5f0	Timer	0x1f0003	-
4	System	0xc90c071eb160	0x5f4	Event	0x1f0003	-
4	System	0xc90c065950a0	0x5f8	Timer	0x1f0003	-
4	System	0xc90c06595250	0x5fc	Timer	0x1f0003	-
4	System	0xc90c065955b0	0x600	Timer	0x1f0003	-
4	System	0xc90c06595760	0x604	Timer	0x1f0003	-
4	System	0xc90c071eb3e0	0x608	Event	0x1f0003	-
4	System	0xc90c071eb360	0x60c	Event	0x1f0003	-
4	System	0xc90c071eb760	0x610	Event	0x1f0003	-
4	System	0xc90c071eb660	0x614	Event	0x1f0003	-
4	System	0xc90c071ebd60	0x618	Event	0x1f0003	-
4	System	0xc90c071ec060	0x61c	Event	0x1f0003	-
4	System	0xc90c071ea360	0x620	Event	0x1f0003	-
4	System	0xc90c06595910	0x624	Timer	0x2	-
4	System	0xc90c071eb7e0	0x628	Event	0x1f0003	-
4	System	0xc90c071eb260	0x62c	Event	0x1f0003	-
4	System	0xc90c06595ac0	0x630	Timer	0x1f0003	-
4	System	0xc90c071ebe60	0x634	Event	0x1f0003	-
4	System	0xc90c071eb1e0	0x638	Event	0x1f0003	-
4	System	0xc90c071e8260	0x63c	Event	0x1f0003	-
4	System	0xa00e851e93d0	0x640	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{10910c20-0c64-4172-9409-add3064c0cad}
4	System	0xc90c0711b540	0x644	Thread	0x1fffff	Tid 448 Pid 4
4	System	0xa00e851abc80	0x648	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&61aaa01&0&78#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
4	System	0xa00e851aba70	0x64c	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&61aaa01&0&78#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0xa00e851b58f0	0x650	Key	0x2	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E97D-E325-11CE-BFC1-08002BE10318}\0130
4	System	0xa00e81cbc230	0x654	Section	0xf001f	PhysicalMemory
4	System	0xa00e81cdbc50	0x658	SymbolicLink	0xf0001	-
4	System	0xc90c0713d540	0x65c	Thread	0x1fffff	Tid 452 Pid 4
4	System	0xa00e81cbc230	0x660	Section	0xf001f	PhysicalMemory
4	System	0xc90c070af140	0x664	Process	0x40	csrss.exe Pid 416
4	System	0xc90c070af140	0x668	Process	0x40	csrss.exe Pid 416
4	System	0xc90c07c36e90	0x66c	File	0x3	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
4	System	0xa00e8533b560	0x670	Directory	0x4	WindowStations
4	System	0xa00e82b114f0	0x674	Token	0xf01ff	-
4	System	0xc90c07164080	0x678	Process	0x102a	wininit.exe Pid 492
4	System	0xc90c071e99e0	0x67c	Event	0x1f0003	-
4	System	0xc90c070ad140	0x680	Process	0x102a	services.exe Pid 628
4	System	0xc90c07c3a090	0x684	File	0x12019f	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
4	System	0xc90c07c39d70	0x688	File	0x12019f	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
4	System	0xc90c067dab60	0x68c	Event	0x1f0003	-
4	System	0xc90c069f2e80	0x690	IoCompletion	0x1f0003	-
4	System	0xc90c070cb790	0x694	WaitCompletionPacket	0x1	-
4	System	0xc90c071ea460	0x698	Event	0x1f0003	-
4	System	0xc90c07a22080	0x69c	Process	0x102a	winlogon.exe Pid 588
4	System	0xc90c07164080	0x6a0	Process	0x1fffff	wininit.exe Pid 492
4	System	0xc90c071e1180	0x6a4	IoCompletion	0x1f0003	-
4	System	0xc90c070ccb10	0x6a8	WaitCompletionPacket	0x1	-
4	System	0xc90c071ea360	0x6ac	Event	0x1f0003	-
4	System	0xc90c071eb560	0x6b0	Event	0x1f0003	-
4	System	0xc90c071eb7e0	0x6b4	Event	0x1f0003	-
4	System	0xc90c071e42c0	0x6b8	Desktop	0xf0003	Disconnect
4	System	0xc90c07a22080	0x6bc	Process	0x1fffff	winlogon.exe Pid 588
4	System	0xc90c071edb60	0x6c0	Event	0x1f0003	-
4	System	0xc90c071ec760	0x6c4	Event	0x1f0003	-
4	System	0xc90c07c374d0	0x6c8	File	0x12008b	\Device\HarddiskVolume3\Windows\System32\SleepStudy\UserNotPresentSession.etl
4	System	0xc90c064776f0	0x6cc	TmTm	0xf003f	-
4	System	0xc90c071eba60	0x6d0	Event	0x1f0003	-
4	System	0xc90c071e1240	0x6d4	IoCompletion	0x1f0003	-
4	System	0xc90c07c1fd40	0x6d8	TmRm	0x1f007f	-
4	System	0xc90c070ccbe0	0x6dc	WaitCompletionPacket	0x1	-
4	System	0xc90c070ad140	0x6e0	Process	0x102a	services.exe Pid 628
4	System	0xc90c071f81c0	0x6e8	IoCompletion	0x1f0003	-
4	System	0xc90c070cbc70	0x6ec	WaitCompletionPacket	0x1	-
4	System	0xc90c071f9340	0x6f0	IoCompletion	0x1f0003	-
4	System	0xc90c070cccb0	0x6f4	WaitCompletionPacket	0x1	-
4	System	0xc90c03c18590	0x6f8	Event	0x1f0003	EventShutDownCSRSS
4	System	0xc90c071ed3e0	0x6fc	Event	0x1f0003	-
4	System	0xc90c071f9180	0x700	IoCompletion	0x1f0003	-
4	System	0xc90c070cc150	0x704	WaitCompletionPacket	0x1	-
4	System	0xc90c071edde0	0x708	Event	0x1f0003	-
4	System	0xc90c071edee0	0x70c	Event	0x1f0003	-
4	System	0xc90c071ff180	0x710	Timer	0x1f0003	-
4	System	0xc90c071ff4e0	0x714	Timer	0x1f0003	-
4	System	0xc90c071edce0	0x718	Event	0x1f0003	-
4	System	0xc90c071ed660	0x71c	Event	0x1f0003	-
4	System	0xc90c071ed460	0x720	Event	0x1f0003	-
4	System	0xc90c071edbe0	0x724	Event	0x1f0003	-
4	System	0xc90c071edde0	0x728	Event	0x1f0003	-
4	System	0xc90c071ff180	0x72c	Timer	0x2	-
4	System	0xc90c067f62b0	0x730	Session	0x0	Session1
4	System	0xc90c07a2e070	0x734	RawInputManager	0x3	-
4	System	0xc90c071fc1a0	0x738	File	0x100001	\Device\00000074
4	System	0xc90c067f62b0	0x73c	Session	0x0	Session1
4	System	0xc90c066ab070	0x740	RawInputManager	0x3	-
4	System	0xc90c071fa710	0x744	File	0x100001	\Device\00000075
4	System	0xc90c067f62b0	0x748	Session	0x0	Session1
4	System	0xc90c070b3070	0x74c	RawInputManager	0x3	-
4	System	0xc90c071fce20	0x750	File	0x100001	\Device\00000066
4	System	0xc90c067f62b0	0x754	Session	0x0	Session1
4	System	0xc90c086866a0	0x758	File	0x3	\Device\HarddiskVolume3\Users\Elon\ntuser.dat.LOG2
4	System	0xc90c071edd60	0x75c	Event	0x1f0003	-
4	System	0xc90c071fe5b0	0x760	Timer	0x1f0003	-
4	System	0xc90c071edf60	0x764	Event	0x1f0003	-
4	System	0xc90c071ed0e0	0x768	Event	0x1f0003	-
4	System	0xc90c071ed1e0	0x76c	Event	0x1f0003	-
4	System	0xc90c071edb60	0x770	Event	0x1f0003	-
4	System	0xc90c071fe5b0	0x774	Timer	0x2	-
4	System	0xc90c067f62b0	0x778	Session	0x0	Session1
4	System	0xc90c07291070	0x77c	RawInputManager	0x3	-
4	System	0xc90c067f62b0	0x780	Session	0x0	Session1
4	System	0xc90c071fb200	0x784	File	0x100001	\Device\00000065
4	System	0xc90c09c1cee0	0x788	Event	0x1f0003	-
4	System	0xc90c07dda460	0x78c	Event	0x1f0003	-
4	System	0xc90c07e30510	0x790	WaitCompletionPacket	0x1	-
4	System	0xc90c07e305e0	0x794	WaitCompletionPacket	0x1	-
4	System	0xc90c07e30370	0x798	WaitCompletionPacket	0x1	-
4	System	0xc90c07e30100	0x79c	WaitCompletionPacket	0x1	-
4	System	0xc90c07e31890	0x7a0	WaitCompletionPacket	0x1	-
4	System	0xc90c07e31a30	0x7a4	WaitCompletionPacket	0x1	-
4	System	0xc90c07e313b0	0x7a8	WaitCompletionPacket	0x1	-
4	System	0xc90c07e316f0	0x7ac	WaitCompletionPacket	0x1	-
4	System	0xc90c07e30440	0x7b0	WaitCompletionPacket	0x1	-
4	System	0xc90c07e302a0	0x7b4	WaitCompletionPacket	0x1	-
4	System	0xc90c07e31480	0x7b8	WaitCompletionPacket	0x1	-
4	System	0xc90c07e31960	0x7bc	WaitCompletionPacket	0x1	-
4	System	0xc90c07e309f0	0x7c0	WaitCompletionPacket	0x1	-
4	System	0xc90c067f62b0	0x7c4	Session	0x0	Session1
4	System	0xc90c067f62b0	0x7c8	Session	0x0	Session1
4	System	0xc90c067f62b0	0x7cc	Session	0x0	Session1
4	System	0xc90c07e301d0	0x7d0	WaitCompletionPacket	0x1	-
4	System	0xc90c067f62b0	0x7d4	Session	0x0	Session1
4	System	0xc90c067f62b0	0x7d8	Session	0x0	Session1
4	System	0xc90c071e5240	0x7dc	Desktop	0xf0003	Disconnect
4	System	0xc90c070ab080	0x7e0	Process	0x1fffff	lsass.exe Pid 636
4	System	0xc90c070ad140	0x7e4	Process	0x102a	services.exe Pid 628
4	System	0xc90c0ab6b640	0x7e8	WaitCompletionPacket	0x1	-
4	System	0xc90c071f8540	0x7ec	IoCompletion	0x1f0003	-
4	System	0xc90c071ee760	0x7f0	Event	0x1f0003	-
4	System	0xc90c070ad140	0x7f4	Process	0x1fffff	services.exe Pid 628
4	System	0xc90c070cce50	0x7f8	WaitCompletionPacket	0x1	-
4	System	0xc90c0c878ee0	0x7fc	Event	0x1f0003	-
4	System	0xa00e87d0f670	0x804	Token	0xf01ff	-
4	System	0xc90c070ab080	0x808	Process	0x102a	lsass.exe Pid 636
4	System	0xc90c070ab080	0x80c	Process	0x102a	lsass.exe Pid 636
4	System	0xc90c070ab080	0x810	Process	0x1028	lsass.exe Pid 636
4	System	0xc90c07a21a60	0x814	ALPC Port	0x1f0001	-
4	System	0xc90c070ab080	0x818	Process	0x1478	lsass.exe Pid 636
4	System	0xc90c07198a60	0x81c	ALPC Port	0x1f0001	-
4	System	0xc90c071fdc30	0x820	File	0x12008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\Scm\SCM.EVM
4	System	0xc90c070ad140	0x824	Process	0x102a	services.exe Pid 628
4	System	0xc90c070ab080	0x828	Process	0x102a	lsass.exe Pid 636
4	System	0xc90c07af8200	0x82c	File	0x20003	\Device\HarddiskVolume3\Windows\System32\config\SECURITY
4	System	0xc90c070ad140	0x830	Process	0x102a	services.exe Pid 628
4	System	0xc90c070ab080	0x834	Process	0x102a	lsass.exe Pid 636
4	System	0xc90c07166a80	0x838	ALPC Port	0x1f0001	-
4	System	0xc90c07af91a0	0x83c	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SECURITY.LOG1
4	System	0xc90c07af8e80	0x840	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SECURITY.LOG2
4	System	0xa00e85757b20	0x844	Section	0x17	-
4	System	0xc90c07bc54d0	0x848	File	0x20003	\Device\HarddiskVolume3\Windows\System32\config\SAM
4	System	0xa00e85802660	0x84c	Directory	0xf	RPC Control
4	System	0xa00e85803560	0x850	Directory	0xf	S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xc90c07bc4d00	0x854	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SAM.LOG1
4	System	0xc90c07bc6150	0x858	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SAM.LOG2
4	System	0xa00e8575ab40	0x85c	Section	0x17	-
4	System	0xa00e8579e590	0x860	SymbolicLink	0xf0001	Local
4	System	0xa00e8579e2d0	0x864	SymbolicLink	0xf0001	Global
4	System	0xa00e8579e4e0	0x868	SymbolicLink	0xf0001	Session
4	System	0xc90c07bc7d70	0x86c	File	0x1f0006	\Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xa00e85803920	0x870	Directory	0xf	S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xa00e85802a20	0x874	Directory	0xf	RPC Control
4	System	0xa00e8579d300	0x878	SymbolicLink	0xf0001	Local
4	System	0xa00e8579d250	0x87c	SymbolicLink	0xf0001	Global
4	System	0xa00e8579d3b0	0x880	SymbolicLink	0xf0001	Session
4	System	0xc90c07bc8ea0	0x884	File	0x1f0006	\Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xc90c07be3900	0x888	IoCompletion	0x1f0003	-
4	System	0xc90c07bef240	0x88c	Process	0x102a	svchost.exe Pid 764
4	System	0xa00e85803380	0x890	Directory	0xf000f	00000000-0000c100
4	System	0xc90c07bda7e0	0x894	Event	0x1f0003	-
4	System	0xa00e85805610	0x898	Key	0x9	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER\QUOTA SYSTEM
4	System	0xc90c07be9140	0x89c	Process	0x1fffff	fontdrvhost.ex Pid 748
4	System	0xc90c07be9140	0x8a0	Process	0x102a	fontdrvhost.ex Pid 748
4	System	0xc90c070d1c50	0x8a4	WaitCompletionPacket	0x1	-
4	System	0xc90c07beb140	0x8a8	Process	0x1fffff	fontdrvhost.ex Pid 752
4	System	0xc90c07be9140	0x8ac	Process	0x102a	fontdrvhost.ex Pid 748
4	System	0xc90c07bef240	0x8b0	Process	0x102a	svchost.exe Pid 764
4	System	0xc90c07bef240	0x8b4	Process	0x1fffff	svchost.exe Pid 764
4	System	0xc90c07c6f2c0	0x8b8	Process	0x102a	svchost.exe Pid 872
4	System	0xa00e858a65c0	0x8bc	Section	0x17	-
4	System	0xc90c07beb140	0x8c0	Process	0x102a	fontdrvhost.ex Pid 752
4	System	0xc90c07beb140	0x8c4	Process	0x102a	fontdrvhost.ex Pid 752
4	System	0xa00e85802840	0x8c8	Directory	0xf000f	00000000-0000c104
4	System	0xc90c07c3ad10	0x8cc	File	0x12019f	\Device\clfs\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
4	System	0xc90c07bdb360	0x8d0	Event	0x1f0003	-
4	System	0xc90c07c390f0	0x8d4	File	0x12019f	\Device\clfs\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
4	System	0xc90c07c6f2c0	0x8d8	Process	0x102a	svchost.exe Pid 872
4	System	0xc90c07c36d00	0x8dc	File	0x20003	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
